Item Name,Item Description,Department Name,Custom Field 3,Custom Field 1,Regular Price,MSRP,PIMG_ID,Custom Field 2,Size,Qty 1,On Order Qty,Attribute,Custom Field 4,Custom Field 5,END
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,14,10,0,spider.print,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,16,10,0,spider.print,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,0,10,0,fuschia,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,2,10,0,fuschia,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,4,10,0,fuschia,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,6,10,0,fuschia,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,8,10,0,fuschia,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,10,10,0,fuschia,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,12,10,0,fuschia,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,14,10,0,fuschia,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,16,10,0,fuschia,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,0,10,0,purple,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,2,10,0,purple,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,4,10,0,purple,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,6,10,0,purple,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,8,10,0,purple,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,10,10,0,purple,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,12,10,0,purple,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,14,10,0,purple,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,16,10,0,purple,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,0,10,0,black,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,2,10,0,black,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,4,10,0,black,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,6,10,0,black,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,8,10,0,black,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,10,10,0,black,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,12,10,0,black,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,14,10,0,black,,,
JS2017,JS2017,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,16,10,0,black,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,0,10,0,ivory,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,2,10,0,ivory,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,4,10,0,ivory,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,6,10,0,ivory,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,8,10,0,ivory,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,10,10,0,ivory,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,12,10,0,ivory,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,14,10,0,ivory,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,16,10,0,ivory,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,0,10,0,beige,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,2,10,0,beige,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,4,10,0,beige,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,6,10,0,beige,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,8,10,0,beige,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,10,10,0,beige,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,12,10,0,beige,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,14,10,0,beige,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,16,10,0,beige,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,0,10,0,silver,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,2,10,0,silver,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,4,10,0,silver,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,6,10,0,silver,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,8,10,0,silver,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,10,10,0,silver,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,12,10,0,silver,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,14,10,0,silver,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,16,10,0,silver,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,0,10,0,lilac,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,2,10,0,lilac,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,4,10,0,lilac,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,6,10,0,lilac,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,8,10,0,lilac,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,10,10,0,lilac,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,12,10,0,lilac,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,14,10,0,lilac,,,
DF114,DF114,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,16,10,0,lilac,,,
D724,D724,Issue New York,Womens Apparel,1/7/2011,290,395,,Cocktail Dresses,0,10,0,as.shown,,,
D724,D724,Issue New York,Womens Apparel,1/7/2011,290,395,,Cocktail Dresses,2,10,0,as.shown,,,
D724,D724,Issue New York,Womens Apparel,1/7/2011,290,395,,Cocktail Dresses,4,10,0,as.shown,,,
D724,D724,Issue New York,Womens Apparel,1/7/2011,290,395,,Cocktail Dresses,6,10,0,as.shown,,,
D724,D724,Issue New York,Womens Apparel,1/7/2011,290,395,,Cocktail Dresses,8,10,0,as.shown,,,
D724,D724,Issue New York,Womens Apparel,1/7/2011,290,395,,Cocktail Dresses,10,10,0,as.shown,,,
D724,D724,Issue New York,Womens Apparel,1/7/2011,290,395,,Cocktail Dresses,12,10,0,as.shown,,,
D724,D724,Issue New York,Womens Apparel,1/7/2011,290,395,,Cocktail Dresses,14,10,0,as.shown,,,
D724,D724,Issue New York,Womens Apparel,1/7/2011,290,395,,Cocktail Dresses,16,10,0,as.shown,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,0,10,0,royal,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,2,10,0,royal,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,4,10,0,royal,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,6,10,0,royal,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,8,10,0,royal,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,10,10,0,royal,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,12,10,0,royal,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,14,10,0,royal,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,16,10,0,royal,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,0,10,0,pink,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,2,10,0,pink,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,4,10,0,pink,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,6,10,0,pink,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,8,10,0,pink,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,10,10,0,pink,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,12,10,0,pink,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,14,10,0,pink,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,16,10,0,pink,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,0,10,0,purple,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,2,10,0,purple,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,4,10,0,purple,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,6,10,0,purple,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,8,10,0,purple,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,10,10,0,purple,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,12,10,0,purple,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,14,10,0,purple,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,16,10,0,purple,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,0,10,0,red,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,2,10,0,red,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,4,10,0,red,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,6,10,0,red,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,8,10,0,red,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,10,10,0,red,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,12,10,0,red,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,14,10,0,red,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,16,10,0,red,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,0,10,0,brown,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,2,10,0,brown,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,4,10,0,brown,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,6,10,0,brown,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,8,10,0,brown,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,10,10,0,brown,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,12,10,0,brown,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,14,10,0,brown,,,
D0348,D0348,Issue New York,Womens Apparel,1/7/2011,335,465,,Cocktail Dresses,16,10,0,brown,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,0,10,0,gunmetal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,2,10,0,gunmetal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,4,10,0,gunmetal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,6,10,0,gunmetal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,8,10,0,gunmetal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,10,10,0,gunmetal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,12,10,0,gunmetal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,14,10,0,gunmetal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,16,10,0,gunmetal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,0,10,0,gold,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,2,10,0,gold,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,4,10,0,gold,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,6,10,0,gold,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,8,10,0,gold,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,10,10,0,gold,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,12,10,0,gold,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,14,10,0,gold,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,16,10,0,gold,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,0,10,0,goldendust,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,2,10,0,goldendust,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,4,10,0,goldendust,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,6,10,0,goldendust,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,8,10,0,goldendust,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,10,10,0,goldendust,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,12,10,0,goldendust,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,14,10,0,goldendust,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,16,10,0,goldendust,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,0,10,0,silver.rain,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,2,10,0,silver.rain,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,4,10,0,silver.rain,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,6,10,0,silver.rain,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,8,10,0,silver.rain,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,10,10,0,silver.rain,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,12,10,0,silver.rain,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,14,10,0,silver.rain,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,16,10,0,silver.rain,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,0,10,0,royal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,2,10,0,royal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,4,10,0,royal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,6,10,0,royal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,8,10,0,royal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,10,10,0,royal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,12,10,0,royal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,14,10,0,royal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,16,10,0,royal,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,0,10,0,fuschia.black,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,2,10,0,fuschia.black,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,4,10,0,fuschia.black,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,6,10,0,fuschia.black,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,8,10,0,fuschia.black,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,10,10,0,fuschia.black,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,12,10,0,fuschia.black,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,14,10,0,fuschia.black,,,
D711,D711,Issue New York,Womens Apparel,1/7/2011,310,435,,Cocktail Dresses,16,10,0,fuschia.black,,,
D0723,D0723,Issue New York,Womens Apparel,1/7/2011,290,405,,Cocktail Dresses,0,10,0,as.shown,,,
D0723,D0723,Issue New York,Womens Apparel,1/7/2011,290,405,,Cocktail Dresses,2,10,0,as.shown,,,
D0723,D0723,Issue New York,Womens Apparel,1/7/2011,290,405,,Cocktail Dresses,4,10,0,as.shown,,,
D0723,D0723,Issue New York,Womens Apparel,1/7/2011,290,405,,Cocktail Dresses,6,10,0,as.shown,,,
D0723,D0723,Issue New York,Womens Apparel,1/7/2011,290,405,,Cocktail Dresses,8,10,0,as.shown,,,
D0723,D0723,Issue New York,Womens Apparel,1/7/2011,290,405,,Cocktail Dresses,10,10,0,as.shown,,,
D0723,D0723,Issue New York,Womens Apparel,1/7/2011,290,405,,Cocktail Dresses,12,10,0,as.shown,,,
D0723,D0723,Issue New York,Womens Apparel,1/7/2011,290,405,,Cocktail Dresses,14,10,0,as.shown,,,
D0723,D0723,Issue New York,Womens Apparel,1/7/2011,290,405,,Cocktail Dresses,16,10,0,as.shown,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,0,10,0,ivory,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,2,10,0,ivory,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,4,10,0,ivory,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,6,10,0,ivory,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,8,10,0,ivory,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,10,10,0,ivory,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,12,10,0,ivory,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,14,10,0,ivory,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,16,10,0,ivory,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,0,10,0,beige,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,2,10,0,beige,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,4,10,0,beige,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,6,10,0,beige,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,8,10,0,beige,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,10,10,0,beige,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,12,10,0,beige,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,14,10,0,beige,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,16,10,0,beige,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,0,10,0,silver,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,2,10,0,silver,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,4,10,0,silver,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,6,10,0,silver,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,8,10,0,silver,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,10,10,0,silver,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,12,10,0,silver,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,14,10,0,silver,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,16,10,0,silver,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,0,10,0,lilac,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,2,10,0,lilac,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,4,10,0,lilac,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,6,10,0,lilac,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,8,10,0,lilac,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,10,10,0,lilac,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,12,10,0,lilac,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,14,10,0,lilac,,,
DF113,DF113,Issue New York,Womens Apparel,1/7/2011,290,410,,Cocktail Dresses,16,10,0,lilac,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,0,10,0,white,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,2,10,0,white,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,4,10,0,white,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,6,10,0,white,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,8,10,0,white,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,10,10,0,white,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,12,10,0,white,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,14,10,0,white,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,16,10,0,white,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,0,10,0,black,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,2,10,0,black,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,4,10,0,black,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,6,10,0,black,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,8,10,0,black,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,10,10,0,black,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,12,10,0,black,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,14,10,0,black,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,16,10,0,black,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,0,10,0,purple,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,2,10,0,purple,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,4,10,0,purple,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,6,10,0,purple,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,8,10,0,purple,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,10,10,0,purple,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,12,10,0,purple,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,14,10,0,purple,,,
D719,D719,Issue New York,Womens Apparel,1/7/2011,270,395,,Cocktail Dresses,16,10,0,purple,,,
BY1233,BY1233,Issue New York,Womens Apparel,1/7/2011,450,575,,Evening Dresses,0,10,0,as.shown,,,
BY1233,BY1233,Issue New York,Womens Apparel,1/7/2011,450,575,,Evening Dresses,2,10,0,as.shown,,,
